,battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
1688,Punjab Kings,Delhi Capitals,1254086,Shahrukh Khan,4,0,0.0,0.0,5,0,0,8.0
1681,Punjab Kings,Delhi Capitals,1254086,CH Gayle,13,0,1.0,1.0,9,0,0,20.0
1687,Punjab Kings,Delhi Capitals,1254086,Prabhsimran Singh,12,0,1.0,0.0,16,0,0,18.0
1686,Punjab Kings,Delhi Capitals,1254086,MA Agarwal,99,0,4.0,8.0,58,1,0,127.0
1685,Punjab Kings,Delhi Capitals,1254086,H Brar,8,0,0.0,1.0,3,0,0,13.0
483,Delhi Capitals,Punjab Kings,1254086,SPD Smith,25,0,0.0,1.0,22,0,0,30.0
480,Delhi Capitals,Punjab Kings,1254086,RR Pant,14,0,1.0,1.0,11,0,0,21.0
479,Delhi Capitals,Punjab Kings,1254086,PP Shaw,39,0,3.0,3.0,22,0,0,52.0
1684,Punjab Kings,Delhi Capitals,1254086,Dawid Malan,27,0,1.0,1.0,26,0,0,34.0
1683,Punjab Kings,Delhi Capitals,1254086,DJ Hooda,1,0,0.0,0.0,1,0,0,5.0
1682,Punjab Kings,Delhi Capitals,1254086,CJ Jordan,2,0,0.0,0.0,3,0,0,6.0
482,Delhi Capitals,Punjab Kings,1254086,SO Hetmyer,18,0,2.0,1.0,4,0,0,27.0
2284,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Kyle Jamieson,5,0,0.0,0.0,12,0,0,9.0
2280,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,AB de Villiers,0,1,0.0,0.0,1,0,0,2.0
2281,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Devdutt Padikkal,22,0,0.0,3.0,20,0,0,29.0
2282,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,GJ Maxwell,10,0,0.0,0.0,17,0,0,14.0
2283,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,HV Patel,12,0,0.0,2.0,10,0,0,18.0
2285,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,M Siraj,8,0,0.0,1.0,10,0,0,13.0
2286,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Sachin Baby,8,0,0.0,0.0,17,0,0,12.0
2288,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,V Kohli,6,0,0.0,1.0,5,0,0,11.0
2289,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Wanindu Hasaranga de Silva,0,1,0.0,0.0,1,0,0,2.0
2290,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,YS Chahal,3,0,0.0,0.0,6,0,0,7.0
1239,Kolkata Knight Riders,Royal Challengers Bangalore,1254087,Venkatesh Iyer,42,0,1.0,7.0,27,0,0,55.0
1238,Kolkata Knight Riders,Royal Challengers Bangalore,1254087,Shubman Gill,52,0,1.0,6.0,35,1,0,72.0
2287,Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Srikar Bharat,18,0,0.0,1.0,17,0,0,23.0
249,Chennai Super Kings,Rajasthan Royals,1254089,F du Plessis,25,0,1.0,2.0,19,0,0,33.0
251,Chennai Super Kings,Rajasthan Royals,1254089,RA Jadeja,34,0,1.0,4.0,15,0,0,44.0
252,Chennai Super Kings,Rajasthan Royals,1254089,Suresh Raina,3,0,0.0,0.0,5,0,0,7.0
248,Chennai Super Kings,Rajasthan Royals,1254089,AT Rayudu,2,0,0.0,0.0,4,0,0,6.0
247,Chennai Super Kings,Rajasthan Royals,1254089,AS Raut,103,0,5.0,9.0,61,1,1,150.0
1817,Rajasthan Royals,Chennai Super Kings,1254089,Evin Lewis,27,0,2.0,2.0,12,0,0,37.0
1818,Rajasthan Royals,Chennai Super Kings,1254089,Glenn Phillips,15,0,1.0,1.0,8,0,0,22.0
1819,Rajasthan Royals,Chennai Super Kings,1254089,S Dube,69,0,4.0,4.0,43,1,0,93.0
1820,Rajasthan Royals,Chennai Super Kings,1254089,SV Samson,29,0,0.0,4.0,24,0,0,37.0
1821,Rajasthan Royals,Chennai Super Kings,1254089,Yashasvi Jaiswal,50,0,3.0,6.0,21,1,0,74.0
250,Chennai Super Kings,Rajasthan Royals,1254089,MM Ali,22,0,1.0,1.0,18,0,0,29.0
2365,Royal Challengers Bangalore,Punjab Kings,1254090,V Kohli,27,0,1.0,2.0,25,0,0,35.0
2364,Royal Challengers Bangalore,Punjab Kings,1254090,S Ahmed,8,0,1.0,0.0,4,0,0,14.0
1744,Punjab Kings,Royal Challengers Bangalore,1254090,Shahrukh Khan,17,0,1.0,1.0,11,0,0,24.0
2363,Royal Challengers Bangalore,Punjab Kings,1254090,HV Patel,1,0,0.0,0.0,1,0,0,5.0
2362,Royal Challengers Bangalore,Punjab Kings,1254090,George Garton,0,1,0.0,0.0,1,0,0,2.0
1737,Punjab Kings,Royal Challengers Bangalore,1254090,Aiden Markram,20,0,1.0,2.0,14,0,0,28.0
2359,Royal Challengers Bangalore,Punjab Kings,1254090,Dan Christian,0,1,0.0,0.0,1,0,0,2.0
2358,Royal Challengers Bangalore,Punjab Kings,1254090,AB de Villiers,24,0,2.0,1.0,18,0,0,33.0
1738,Punjab Kings,Royal Challengers Bangalore,1254090,H Brar,3,0,0.0,0.0,2,0,0,7.0
1739,Punjab Kings,Royal Challengers Bangalore,1254090,KL Rahul,40,0,2.0,1.0,35,0,0,49.0
1740,Punjab Kings,Royal Challengers Bangalore,1254090,MA Agarwal,63,0,2.0,6.0,44,1,0,85.0
1741,Punjab Kings,Royal Challengers Bangalore,1254090,Moises Henriques,12,0,1.0,0.0,9,0,0,18.0
1742,Punjab Kings,Royal Challengers Bangalore,1254090,N Pooran,3,0,0.0,0.0,7,0,0,7.0
1743,Punjab Kings,Royal Challengers Bangalore,1254090,SN Khan,0,1,0.0,0.0,1,0,0,2.0
2361,Royal Challengers Bangalore,Punjab Kings,1254090,GJ Maxwell,61,0,4.0,3.0,33,1,0,84.0
2360,Royal Challengers Bangalore,Punjab Kings,1254090,Devdutt Padikkal,43,0,2.0,4.0,38,0,0,55.0
338,Chennai Super Kings,Sunrisers Hyderabad,1254091,AS Raut,46,0,2.0,4.0,38,0,0,58.0
339,Chennai Super Kings,Sunrisers Hyderabad,1254091,AT Rayudu,17,0,1.0,1.0,13,0,0,24.0
340,Chennai Super Kings,Sunrisers Hyderabad,1254091,F du Plessis,41,0,2.0,3.0,36,0,0,52.0
2513,Sunrisers Hyderabad,Chennai Super Kings,1254091,WP Saha,46,0,2.0,1.0,45,0,0,55.0
341,Chennai Super Kings,Sunrisers Hyderabad,1254091,MM Ali,17,0,0.0,2.0,17,0,0,23.0
2511,Sunrisers Hyderabad,Chennai Super Kings,1254091,P Kumar,2,0,0.0,0.0,2,0,0,6.0
2510,Sunrisers Hyderabad,Chennai Super Kings,1254091,P Garg,8,0,0.0,0.0,11,0,0,12.0
2512,Sunrisers Hyderabad,Chennai Super Kings,1254091,Rashid Khan,18,0,0.0,2.0,13,0,0,24.0
342,Chennai Super Kings,Sunrisers Hyderabad,1254091,MS Dhoni,15,0,1.0,1.0,12,0,0,22.0
343,Chennai Super Kings,Sunrisers Hyderabad,1254091,Suresh Raina,3,0,0.0,0.0,4,0,0,7.0
2509,Sunrisers Hyderabad,Chennai Super Kings,1254091,KS Williamson,12,0,0.0,2.0,11,0,0,18.0
2508,Sunrisers Hyderabad,Chennai Super Kings,1254091,Jason Roy,6,0,0.0,1.0,7,0,0,11.0
2507,Sunrisers Hyderabad,Chennai Super Kings,1254091,JO Holder,5,0,0.0,0.0,5,0,0,9.0
2505,Sunrisers Hyderabad,Chennai Super Kings,1254091,A Samad,18,0,1.0,1.0,14,0,0,25.0
2506,Sunrisers Hyderabad,Chennai Super Kings,1254091,Abhishek Sharma,19,0,1.0,1.0,13,0,0,26.0
435,Delhi Capitals,Kolkata Knight Riders,1254092,L Yadav,0,1,0.0,0.0,3,0,0,2.0
439,Delhi Capitals,Kolkata Knight Riders,1254092,SO Hetmyer,4,0,0.0,0.0,5,0,0,8.0
437,Delhi Capitals,Kolkata Knight Riders,1254092,RR Pant,41,0,0.0,3.0,37,0,0,48.0
440,Delhi Capitals,Kolkata Knight Riders,1254092,SPD Smith,39,0,0.0,4.0,34,0,0,47.0
441,Delhi Capitals,Kolkata Knight Riders,1254092,SS Iyer,2,0,0.0,0.0,6,0,0,6.0
1036,Kolkata Knight Riders,Delhi Capitals,1254092,Venkatesh Iyer,15,0,0.0,2.0,15,0,0,21.0
1035,Kolkata Knight Riders,Delhi Capitals,1254092,Tim Southee,3,0,0.0,0.0,5,0,0,7.0
438,Delhi Capitals,Kolkata Knight Riders,1254092,S Dhawan,24,0,0.0,5.0,20,0,0,33.0
436,Delhi Capitals,Kolkata Knight Riders,1254092,R Ashwin,10,0,0.0,1.0,8,0,0,15.0
1034,Kolkata Knight Riders,Delhi Capitals,1254092,Shubman Gill,30,0,2.0,1.0,33,0,0,39.0
434,Delhi Capitals,Kolkata Knight Riders,1254092,K Rabada,0,1,0.0,0.0,1,0,0,2.0
433,Delhi Capitals,Kolkata Knight Riders,1254092,Avesh Khan,5,0,0.0,1.0,3,0,0,10.0
1032,Kolkata Knight Riders,Delhi Capitals,1254092,RA Tripathi,9,0,1.0,0.0,5,0,0,15.0
432,Delhi Capitals,Kolkata Knight Riders,1254092,AR Patel,2,0,0.0,0.0,6,0,0,6.0
1029,Kolkata Knight Riders,Delhi Capitals,1254092,EJG Morgan,0,1,0.0,0.0,2,0,0,2.0
1030,Kolkata Knight Riders,Delhi Capitals,1254092,KD Karthik,12,0,0.0,2.0,14,0,0,18.0
1031,Kolkata Knight Riders,Delhi Capitals,1254092,N Rana,40,0,2.0,2.0,27,0,0,50.0
1033,Kolkata Knight Riders,Delhi Capitals,1254092,SP Narine,21,0,2.0,1.0,10,0,0,30.0
1136,Kolkata Knight Riders,Mumbai Indians,1254096,Shubman Gill,13,0,1.0,1.0,9,0,0,20.0
1137,Kolkata Knight Riders,Mumbai Indians,1254096,Venkatesh Iyer,59,0,3.0,4.0,32,1,0,81.0
1133,Kolkata Knight Riders,Mumbai Indians,1254096,EJG Morgan,7,0,1.0,0.0,8,0,0,13.0
1504,Mumbai Indians,Kolkata Knight Riders,1254096,SS Tiwary,5,0,0.0,1.0,2,0,0,10.0
1503,Mumbai Indians,Kolkata Knight Riders,1254096,SA Yadav,6,0,0.0,0.0,10,0,0,10.0
1502,Mumbai Indians,Kolkata Knight Riders,1254096,RG Sharma,35,0,0.0,4.0,31,0,0,43.0
1500,Mumbai Indians,Kolkata Knight Riders,1254096,KH Pandya,12,0,1.0,0.0,9,0,0,18.0
1499,Mumbai Indians,Kolkata Knight Riders,1254096,KA Pollard,24,0,1.0,2.0,15,0,0,32.0
1498,Mumbai Indians,Kolkata Knight Riders,1254096,Ishan Kishan,15,0,1.0,0.0,13,0,0,21.0
1497,Mumbai Indians,Kolkata Knight Riders,1254096,Adam Milne,1,0,0.0,0.0,1,0,0,5.0
1134,Kolkata Knight Riders,Mumbai Indians,1254096,N Rana,5,0,0.0,1.0,2,0,0,10.0
1135,Kolkata Knight Riders,Mumbai Indians,1254096,RA Tripathi,75,0,3.0,8.0,42,1,0,101.0
1501,Mumbai Indians,Kolkata Knight Riders,1254096,Q de Kock,57,0,3.0,4.0,42,1,0,79.0
510,Delhi Capitals,Rajasthan Royals,1254097,R Ashwin,8,0,0.0,0.0,6,0,0,12.0
1852,Rajasthan Royals,Delhi Capitals,1254097,SV Samson,76,0,1.0,8.0,55,1,0,98.0
1851,Rajasthan Royals,Delhi Capitals,1254097,R Tewatia,9,0,0.0,0.0,15,0,0,13.0
1850,Rajasthan Royals,Delhi Capitals,1254097,R Parag,2,0,0.0,0.0,7,0,0,6.0
1849,Rajasthan Royals,Delhi Capitals,1254097,MK Lomror,19,0,1.0,0.0,24,0,0,25.0
1848,Rajasthan Royals,Delhi Capitals,1254097,Liam Livingstone,1,0,0.0,0.0,3,0,0,5.0
1847,Rajasthan Royals,Delhi Capitals,1254097,DA Miller,7,0,0.0,0.0,10,0,0,11.0
507,Delhi Capitals,Rajasthan Royals,1254097,AR Patel,15,0,1.0,0.0,8,0,0,21.0
508,Delhi Capitals,Rajasthan Royals,1254097,L Yadav,15,0,0.0,1.0,15,0,0,20.0
509,Delhi Capitals,Rajasthan Royals,1254097,PP Shaw,10,0,0.0,0.0,12,0,0,14.0
1853,Rajasthan Royals,Delhi Capitals,1254097,Tabraiz Shamsi,2,0,0.0,0.0,4,0,0,6.0
511,Delhi Capitals,Rajasthan Royals,1254097,RR Pant,24,0,0.0,2.0,24,0,0,30.0
512,Delhi Capitals,Rajasthan Royals,1254097,S Dhawan,8,0,0.0,1.0,8,0,0,13.0
513,Delhi Capitals,Rajasthan Royals,1254097,SO Hetmyer,29,0,0.0,5.0,17,0,0,38.0
514,Delhi Capitals,Rajasthan Royals,1254097,SS Iyer,45,0,2.0,1.0,32,0,0,54.0
1854,Rajasthan Royals,Delhi Capitals,1254097,Yashasvi Jaiswal,5,0,0.0,0.0,4,0,0,9.0
992,Kolkata Knight Riders,Chennai Super Kings,1254098,Venkatesh Iyer,19,0,0.0,3.0,16,0,0,26.0
120,Chennai Super Kings,Kolkata Knight Riders,1254098,SN Thakur,3,0,0.0,0.0,2,0,0,7.0
121,Chennai Super Kings,Kolkata Knight Riders,1254098,Suresh Raina,12,0,0.0,1.0,7,0,0,17.0
117,Chennai Super Kings,Kolkata Knight Riders,1254098,MS Dhoni,2,0,0.0,0.0,4,0,0,6.0
112,Chennai Super Kings,Kolkata Knight Riders,1254098,AS Raut,40,0,3.0,2.0,28,0,0,52.0
113,Chennai Super Kings,Kolkata Knight Riders,1254098,AT Rayudu,11,0,0.0,1.0,10,0,0,16.0
114,Chennai Super Kings,Kolkata Knight Riders,1254098,DL Chahar,1,0,0.0,0.0,1,0,0,5.0
989,Kolkata Knight Riders,Chennai Super Kings,1254098,RA Tripathi,46,0,1.0,4.0,33,0,0,56.0
115,Chennai Super Kings,Kolkata Knight Riders,1254098,F du Plessis,44,0,0.0,7.0,30,0,0,55.0
985,Kolkata Knight Riders,Chennai Super Kings,1254098,AD Russell,20,0,1.0,2.0,15,0,0,28.0
986,Kolkata Knight Riders,Chennai Super Kings,1254098,EJG Morgan,8,0,0.0,0.0,14,0,0,12.0
987,Kolkata Knight Riders,Chennai Super Kings,1254098,KD Karthik,27,0,1.0,3.0,11,0,0,36.0
991,Kolkata Knight Riders,Chennai Super Kings,1254098,Shubman Gill,9,0,0.0,2.0,5,0,0,15.0
119,Chennai Super Kings,Kolkata Knight Riders,1254098,SM Curran,4,0,0.0,0.0,4,0,0,8.0
118,Chennai Super Kings,Kolkata Knight Riders,1254098,RA Jadeja,22,0,2.0,2.0,8,0,0,32.0
116,Chennai Super Kings,Kolkata Knight Riders,1254098,MM Ali,33,0,1.0,2.0,29,0,0,41.0
990,Kolkata Knight Riders,Chennai Super Kings,1254098,SP Narine,1,0,0.0,0.0,1,0,0,5.0
988,Kolkata Knight Riders,Chennai Super Kings,1254098,N Rana,41,0,1.0,3.0,29,0,0,50.0
1712,Punjab Kings,Mumbai Indians,1254099,H Brar,16,0,0.0,0.0,19,0,0,20.0
1713,Punjab Kings,Mumbai Indians,1254099,KL Rahul,22,0,0.0,2.0,23,0,0,28.0
1516,Mumbai Indians,Punjab Kings,1254099,SA Yadav,0,1,0.0,0.0,1,0,0,2.0
1515,Mumbai Indians,Punjab Kings,1254099,RG Sharma,8,0,0.0,1.0,10,0,0,13.0
1709,Punjab Kings,Mumbai Indians,1254099,Aiden Markram,43,0,0.0,6.0,30,0,0,53.0
1514,Mumbai Indians,Punjab Kings,1254099,Q de Kock,28,0,0.0,2.0,29,0,0,34.0
1513,Mumbai Indians,Punjab Kings,1254099,KA Pollard,16,0,1.0,1.0,8,0,0,23.0
1512,Mumbai Indians,Punjab Kings,1254099,HH Pandya,40,0,2.0,4.0,30,0,0,52.0
1517,Mumbai Indians,Punjab Kings,1254099,SS Tiwary,45,0,2.0,3.0,37,0,0,56.0
1716,Punjab Kings,Mumbai Indians,1254099,Nathan Ellis,6,0,0.0,0.0,4,0,0,10.0
1715,Punjab Kings,Mumbai Indians,1254099,N Pooran,2,0,0.0,0.0,3,0,0,6.0
1714,Punjab Kings,Mumbai Indians,1254099,Mandeep Singh,16,0,0.0,2.0,14,0,0,22.0
1710,Punjab Kings,Mumbai Indians,1254099,CH Gayle,1,0,0.0,0.0,4,0,0,5.0
1711,Punjab Kings,Mumbai Indians,1254099,DJ Hooda,29,0,1.0,1.0,26,0,0,36.0
2111,Rajasthan Royals,Sunrisers Hyderabad,1254100,R Parag,0,1,0.0,0.0,1,0,0,2.0
2774,Sunrisers Hyderabad,Rajasthan Royals,1254100,P Garg,0,1,0.0,0.0,1,0,0,2.0
2775,Sunrisers Hyderabad,Rajasthan Royals,1254100,WP Saha,19,0,1.0,2.0,12,0,0,27.0
2772,Sunrisers Hyderabad,Rajasthan Royals,1254100,Jason Roy,70,0,1.0,10.0,42,1,0,94.0
2110,Rajasthan Royals,Sunrisers Hyderabad,1254100,MK Lomror,31,0,1.0,1.0,29,0,0,38.0
2112,Rajasthan Royals,Sunrisers Hyderabad,1254100,R Tewatia,1,0,0.0,0.0,1,0,0,5.0
2113,Rajasthan Royals,Sunrisers Hyderabad,1254100,SV Samson,86,0,3.0,7.0,58,1,0,111.0
2773,Sunrisers Hyderabad,Rajasthan Royals,1254100,KS Williamson,54,0,1.0,5.0,43,1,0,73.0
2108,Rajasthan Royals,Sunrisers Hyderabad,1254100,Evin Lewis,6,0,0.0,1.0,4,0,0,11.0
2109,Rajasthan Royals,Sunrisers Hyderabad,1254100,Liam Livingstone,4,0,0.0,0.0,6,0,0,8.0
2771,Sunrisers Hyderabad,Rajasthan Royals,1254100,Abhishek Sharma,24,0,1.0,1.0,17,0,0,31.0
2114,Rajasthan Royals,Sunrisers Hyderabad,1254100,Yashasvi Jaiswal,36,0,1.0,5.0,23,0,0,47.0
1147,Kolkata Knight Riders,Punjab Kings,1254102,N Rana,31,0,2.0,2.0,18,0,0,41.0
1150,Kolkata Knight Riders,Punjab Kings,1254102,Shubman Gill,8,0,0.0,1.0,7,0,0,13.0
1149,Kolkata Knight Riders,Punjab Kings,1254102,SP Narine,4,0,0.0,0.0,3,0,0,8.0
1148,Kolkata Knight Riders,Punjab Kings,1254102,RA Tripathi,35,0,1.0,3.0,27,0,0,44.0
1146,Kolkata Knight Riders,Punjab Kings,1254102,KD Karthik,12,0,0.0,0.0,11,0,0,16.0
1151,Kolkata Knight Riders,Punjab Kings,1254102,Tim Seifert,5,0,0.0,0.0,5,0,0,9.0
1152,Kolkata Knight Riders,Punjab Kings,1254102,Venkatesh Iyer,68,0,1.0,9.0,49,1,0,91.0
1704,Punjab Kings,Kolkata Knight Riders,1254102,N Pooran,12,0,1.0,0.0,7,0,0,18.0
1705,Punjab Kings,Kolkata Knight Riders,1254102,Shahrukh Khan,22,0,2.0,1.0,9,0,0,31.0
1703,Punjab Kings,Kolkata Knight Riders,1254102,MA Agarwal,42,0,3.0,3.0,27,0,0,55.0
1700,Punjab Kings,Kolkata Knight Riders,1254102,Aiden Markram,20,0,1.0,0.0,16,0,0,26.0
1702,Punjab Kings,Kolkata Knight Riders,1254102,KL Rahul,69,0,2.0,4.0,56,1,0,89.0
1701,Punjab Kings,Kolkata Knight Riders,1254102,DJ Hooda,3,0,0.0,0.0,4,0,0,7.0
1145,Kolkata Knight Riders,Punjab Kings,1254102,EJG Morgan,2,0,0.0,0.0,2,0,0,6.0
2405,Royal Challengers Bangalore,Rajasthan Royals,1254103,V Kohli,25,0,0.0,4.0,20,0,0,33.0
2065,Rajasthan Royals,Royal Challengers Bangalore,1254103,CH Morris,15,0,0.0,2.0,11,0,0,21.0
2068,Rajasthan Royals,Royal Challengers Bangalore,1254103,K Tyagi,1,0,0.0,0.0,1,0,0,5.0
2069,Rajasthan Royals,Royal Challengers Bangalore,1254103,Liam Livingstone,7,0,0.0,0.0,9,0,0,11.0
2070,Rajasthan Royals,Royal Challengers Bangalore,1254103,MK Lomror,4,0,0.0,0.0,5,0,0,8.0
2071,Rajasthan Royals,Royal Challengers Bangalore,1254103,R Parag,9,0,0.0,0.0,16,0,0,13.0
2072,Rajasthan Royals,Royal Challengers Bangalore,1254103,R Tewatia,2,0,0.0,0.0,3,0,0,6.0
2401,Royal Challengers Bangalore,Rajasthan Royals,1254103,AB de Villiers,4,0,0.0,1.0,1,0,0,9.0
2402,Royal Challengers Bangalore,Rajasthan Royals,1254103,Devdutt Padikkal,28,0,0.0,4.0,19,0,0,36.0
2073,Rajasthan Royals,Royal Challengers Bangalore,1254103,SV Samson,19,0,2.0,0.0,15,0,0,27.0
2404,Royal Challengers Bangalore,Rajasthan Royals,1254103,Srikar Bharat,44,0,1.0,3.0,35,0,0,53.0
2074,Rajasthan Royals,Royal Challengers Bangalore,1254103,Yashasvi Jaiswal,31,0,2.0,3.0,22,0,0,42.0
2403,Royal Challengers Bangalore,Rajasthan Royals,1254103,GJ Maxwell,52,0,1.0,6.0,31,1,0,72.0
2067,Rajasthan Royals,Royal Challengers Bangalore,1254103,Evin Lewis,59,0,3.0,5.0,38,1,0,82.0
2066,Rajasthan Royals,Royal Challengers Bangalore,1254103,Chetan Sakariya,2,0,0.0,0.0,2,0,0,6.0
1354,Mumbai Indians,Chennai Super Kings,1254104,KA Pollard,16,0,1.0,1.0,14,0,0,23.0
186,Chennai Super Kings,Mumbai Indians,1254104,AS Raut,90,0,4.0,9.0,58,1,0,119.0
187,Chennai Super Kings,Mumbai Indians,1254104,AT Rayudu,1,0,0.0,0.0,3,0,0,5.0
191,Chennai Super Kings,Mumbai Indians,1254104,MS Dhoni,3,0,0.0,0.0,5,0,0,7.0
192,Chennai Super Kings,Mumbai Indians,1254104,RA Jadeja,33,0,0.0,2.0,36,0,0,39.0
190,Chennai Super Kings,Mumbai Indians,1254104,MM Ali,0,1,0.0,0.0,3,0,0,2.0
189,Chennai Super Kings,Mumbai Indians,1254104,F du Plessis,0,1,0.0,0.0,3,0,0,2.0
188,Chennai Super Kings,Mumbai Indians,1254104,DJ Bravo,24,0,3.0,0.0,9,0,0,34.0
193,Chennai Super Kings,Mumbai Indians,1254104,SN Thakur,1,0,0.0,0.0,1,0,0,5.0
1355,Mumbai Indians,Chennai Super Kings,1254104,KH Pandya,4,0,0.0,0.0,5,0,0,8.0
194,Chennai Super Kings,Mumbai Indians,1254104,Suresh Raina,4,0,0.0,1.0,6,0,0,9.0
1350,Mumbai Indians,Chennai Super Kings,1254104,A Singh,16,0,1.0,2.0,14,0,0,24.0
1351,Mumbai Indians,Chennai Super Kings,1254104,Adam Milne,17,0,1.0,0.0,15,0,0,23.0
1356,Mumbai Indians,Chennai Super Kings,1254104,Q de Kock,17,0,0.0,3.0,12,0,0,24.0
1357,Mumbai Indians,Chennai Super Kings,1254104,RD Chahar,0,1,0.0,0.0,1,0,0,2.0
1353,Mumbai Indians,Chennai Super Kings,1254104,JJ Bumrah,1,0,0.0,0.0,2,0,0,5.0
1352,Mumbai Indians,Chennai Super Kings,1254104,Ishan Kishan,11,0,0.0,1.0,10,0,0,16.0
1358,Mumbai Indians,Chennai Super Kings,1254104,SA Yadav,3,0,0.0,0.0,7,0,0,7.0
1359,Mumbai Indians,Chennai Super Kings,1254104,SS Tiwary,51,0,0.0,5.0,41,1,0,68.0
2558,Sunrisers Hyderabad,Delhi Capitals,1254105,JO Holder,11,0,1.0,0.0,9,0,0,17.0
2557,Sunrisers Hyderabad,Delhi Capitals,1254105,DA Warner,0,1,0.0,0.0,3,0,0,2.0
587,Delhi Capitals,Sunrisers Hyderabad,1254105,SS Iyer,49,0,2.0,2.0,42,0,0,59.0
586,Delhi Capitals,Sunrisers Hyderabad,1254105,S Dhawan,42,0,1.0,6.0,37,0,0,54.0
585,Delhi Capitals,Sunrisers Hyderabad,1254105,RR Pant,37,0,2.0,3.0,21,0,0,48.0
2556,Sunrisers Hyderabad,Delhi Capitals,1254105,A Samad,28,0,1.0,2.0,21,0,0,36.0
584,Delhi Capitals,Sunrisers Hyderabad,1254105,PP Shaw,11,0,0.0,2.0,8,0,0,17.0
2565,Sunrisers Hyderabad,Delhi Capitals,1254105,WP Saha,19,0,1.0,2.0,17,0,0,27.0
2564,Sunrisers Hyderabad,Delhi Capitals,1254105,Sandeep Sharma,1,0,0.0,0.0,1,0,0,5.0
2563,Sunrisers Hyderabad,Delhi Capitals,1254105,Rashid Khan,23,0,1.0,2.0,18,0,0,31.0
2562,Sunrisers Hyderabad,Delhi Capitals,1254105,P Kumar,7,0,0.0,1.0,4,0,0,12.0
2561,Sunrisers Hyderabad,Delhi Capitals,1254105,MK Pandey,17,0,0.0,1.0,16,0,0,22.0
2560,Sunrisers Hyderabad,Delhi Capitals,1254105,KS Williamson,25,0,0.0,2.0,25,0,0,31.0
2559,Sunrisers Hyderabad,Delhi Capitals,1254105,KM Jadhav,3,0,0.0,0.0,8,0,0,7.0
2733,Sunrisers Hyderabad,Punjab Kings,1254107,WP Saha,36,0,0.0,1.0,38,0,0,41.0
2732,Sunrisers Hyderabad,Punjab Kings,1254107,Rashid Khan,3,0,0.0,0.0,4,0,0,7.0
2731,Sunrisers Hyderabad,Punjab Kings,1254107,P Kumar,4,0,0.0,0.0,4,0,0,8.0
1755,Punjab Kings,Sunrisers Hyderabad,1254107,Aiden Markram,29,0,0.0,2.0,32,0,0,35.0
2729,Sunrisers Hyderabad,Punjab Kings,1254107,KS Williamson,1,0,0.0,0.0,6,0,0,5.0
2728,Sunrisers Hyderabad,Punjab Kings,1254107,KM Jadhav,12,0,0.0,0.0,12,0,0,16.0
2727,Sunrisers Hyderabad,Punjab Kings,1254107,JO Holder,48,0,5.0,0.0,29,0,0,62.0
2726,Sunrisers Hyderabad,Punjab Kings,1254107,DA Warner,2,0,0.0,0.0,3,0,0,6.0
2725,Sunrisers Hyderabad,Punjab Kings,1254107,A Samad,1,0,0.0,0.0,2,0,0,5.0
1756,Punjab Kings,Sunrisers Hyderabad,1254107,CH Gayle,16,0,0.0,1.0,17,0,0,21.0
1762,Punjab Kings,Sunrisers Hyderabad,1254107,Nathan Ellis,13,0,1.0,0.0,12,0,0,19.0
1757,Punjab Kings,Sunrisers Hyderabad,1254107,DJ Hooda,13,0,0.0,1.0,10,0,0,18.0
1759,Punjab Kings,Sunrisers Hyderabad,1254107,KL Rahul,21,0,0.0,3.0,21,0,0,28.0
1760,Punjab Kings,Sunrisers Hyderabad,1254107,MA Agarwal,5,0,0.0,0.0,6,0,0,9.0
1761,Punjab Kings,Sunrisers Hyderabad,1254107,N Pooran,8,0,1.0,0.0,4,0,0,14.0
2730,Sunrisers Hyderabad,Punjab Kings,1254107,MK Pandey,13,0,0.0,1.0,23,0,0,18.0
1758,Punjab Kings,Sunrisers Hyderabad,1254107,H Brar,20,0,0.0,1.0,19,0,0,25.0
1606,Mumbai Indians,Royal Challengers Bangalore,1254108,HH Pandya,4,0,0.0,0.0,7,0,0,8.0
2343,Royal Challengers Bangalore,Mumbai Indians,1254108,GJ Maxwell,60,0,3.0,6.0,37,1,0,84.0
2340,Royal Challengers Bangalore,Mumbai Indians,1254108,AB de Villiers,12,0,1.0,1.0,7,0,0,19.0
2341,Royal Challengers Bangalore,Mumbai Indians,1254108,Dan Christian,1,0,0.0,0.0,3,0,0,5.0
2342,Royal Challengers Bangalore,Mumbai Indians,1254108,Devdutt Padikkal,0,1,0.0,0.0,4,0,0,2.0
1610,Mumbai Indians,Royal Challengers Bangalore,1254108,KH Pandya,6,0,0.0,0.0,11,0,0,10.0
2344,Royal Challengers Bangalore,Mumbai Indians,1254108,Kyle Jamieson,2,0,0.0,0.0,2,0,0,6.0
