battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
Rajasthan Royals,Chennai Super Kings,1175367,JC Buttler,6,0,0.0,1.0,7,0,0,11.0
Rajasthan Royals,Chennai Super Kings,1175367,K Gowtham,9,0,1.0,0.0,8,0,0,15.0
Rajasthan Royals,Chennai Super Kings,1175367,RA Tripathi,41,0,1.0,4.0,25,0,0,51.0
Rajasthan Royals,Chennai Super Kings,1175367,S Gopal,1,0,0.0,0.0,3,0,0,5.0
Rajasthan Royals,Chennai Super Kings,1175367,SPD Smith,31,0,0.0,2.0,33,0,0,37.0
Rajasthan Royals,Chennai Super Kings,1175367,SV Samson,8,0,0.0,1.0,10,0,0,13.0
Rajasthan Royals,Chennai Super Kings,1178400,AM Rahane,20,0,0.0,3.0,12,0,0,27.0
Rajasthan Royals,Chennai Super Kings,1178400,BA Stokes,29,0,0.0,1.0,27,0,0,34.0
Rajasthan Royals,Chennai Super Kings,1178400,JC Archer,13,0,0.0,1.0,12,0,0,18.0
Rajasthan Royals,Chennai Super Kings,1178400,JC Buttler,23,0,1.0,4.0,10,0,0,33.0
Rajasthan Royals,Chennai Super Kings,1178400,R Parag,16,0,0.0,2.0,14,0,0,22.0
Rajasthan Royals,Chennai Super Kings,1178400,RA Tripathi,10,0,0.0,1.0,12,0,0,15.0
Rajasthan Royals,Chennai Super Kings,1178400,S Gopal,19,0,1.0,2.0,7,0,0,27.0
Rajasthan Royals,Chennai Super Kings,1178400,SPD Smith,15,0,0.0,1.0,22,0,0,20.0
Rajasthan Royals,Chennai Super Kings,1178400,SV Samson,6,0,0.0,1.0,6,0,0,11.0
Rajasthan Royals,Chennai Super Kings,1216496,GC Smith,146,0,8.0,8.0,50,1,1,198.0
Rajasthan Royals,Chennai Super Kings,1216496,JC Archer,60,0,4.0,0.0,6,1,0,80.0
Rajasthan Royals,Chennai Super Kings,1216496,KL Rahul,20,0,0.0,2.0,8,0,0,26.0
Rajasthan Royals,Chennai Super Kings,1216496,R Parag,12,0,0.0,2.0,4,0,0,18.0
Rajasthan Royals,Chennai Super Kings,1216496,RV Uthappa,10,0,0.0,0.0,9,0,0,14.0
Rajasthan Royals,Chennai Super Kings,1216496,S Kaul,12,0,0.0,2.0,6,0,0,18.0
Rajasthan Royals,Chennai Super Kings,1216496,SV Samson,150,0,18.0,2.0,31,1,1,216.0
Rajasthan Royals,Chennai Super Kings,1216496,TK Curran,22,0,0.0,2.0,9,0,0,28.0
Rajasthan Royals,Chennai Super Kings,1254069,CH Morris,0,1,0.0,0.0,2,0,0,2.0
Rajasthan Royals,Chennai Super Kings,1254069,DA Miller,3,0,0.0,0.0,5,0,0,7.0
Rajasthan Royals,Chennai Super Kings,1254069,JC Buttler,52,0,1.0,5.0,35,1,0,71.0
Rajasthan Royals,Chennai Super Kings,1254069,JD Unadkat,28,0,1.0,2.0,18,0,0,36.0
Rajasthan Royals,Chennai Super Kings,1254069,M Vohra,14,0,1.0,1.0,11,0,0,21.0
Rajasthan Royals,Chennai Super Kings,1254069,Mustafizur Rahman,0,1,0.0,0.0,4,0,0,2.0
Rajasthan Royals,Chennai Super Kings,1254069,R Parag,3,0,0.0,0.0,7,0,0,7.0
Rajasthan Royals,Chennai Super Kings,1254069,R Tewatia,21,0,2.0,0.0,15,0,0,29.0
Rajasthan Royals,Chennai Super Kings,1254069,S Dube,21,0,0.0,2.0,22,0,0,27.0
Rajasthan Royals,Chennai Super Kings,1254069,SV Samson,1,0,0.0,0.0,5,0,0,5.0
Rajasthan Royals,Chennai Super Kings,1254089,Evin Lewis,27,0,2.0,2.0,12,0,0,37.0
Rajasthan Royals,Chennai Super Kings,1254089,Glenn Phillips,15,0,1.0,1.0,8,0,0,22.0
Rajasthan Royals,Chennai Super Kings,1254089,S Dube,69,0,4.0,4.0,43,1,0,93.0
Rajasthan Royals,Chennai Super Kings,1254089,SV Samson,29,0,0.0,4.0,24,0,0,37.0
Rajasthan Royals,Chennai Super Kings,1254089,Yashasvi Jaiswal,50,0,3.0,6.0,21,1,0,74.0
Rajasthan Royals,Delhi Capitals,1178415,AJ Turner,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Delhi Capitals,1178415,AM Rahane,108,0,3.0,11.0,65,1,1,153.0
Rajasthan Royals,Delhi Capitals,1178415,BA Stokes,8,0,0.0,1.0,8,0,0,13.0
Rajasthan Royals,Delhi Capitals,1178415,R Parag,4,0,0.0,1.0,3,0,0,9.0
Rajasthan Royals,Delhi Capitals,1178415,SPD Smith,51,0,0.0,8.0,33,1,0,71.0
Rajasthan Royals,Delhi Capitals,1178415,STR Binny,20,0,0.0,2.0,14,0,0,26.0
Rajasthan Royals,Delhi Capitals,1178428,AM Rahane,2,0,0.0,0.0,4,0,0,6.0
Rajasthan Royals,Delhi Capitals,1178428,IS Sodhi,9,0,0.0,0.0,12,0,0,13.0
Rajasthan Royals,Delhi Capitals,1178428,K Gowtham,6,0,0.0,1.0,6,0,0,11.0
Rajasthan Royals,Delhi Capitals,1178428,LS Livingstone,14,0,1.0,1.0,13,0,0,21.0
Rajasthan Royals,Delhi Capitals,1178428,MK Lomror,8,0,0.0,2.0,3,0,0,14.0
Rajasthan Royals,Delhi Capitals,1178428,R Parag,55,0,2.0,4.0,53,1,0,75.0
Rajasthan Royals,Delhi Capitals,1178428,S Gopal,12,0,0.0,0.0,18,0,0,16.0
Rajasthan Royals,Delhi Capitals,1178428,STR Binny,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Delhi Capitals,1178428,SV Samson,6,0,0.0,0.0,9,0,0,10.0
Rajasthan Royals,Delhi Capitals,1178428,VR Aaron,3,0,0.0,0.0,7,0,0,7.0
Rajasthan Royals,Delhi Capitals,1254064,CH Morris,36,0,4.0,0.0,18,0,0,48.0
Rajasthan Royals,Delhi Capitals,1254064,DA Miller,62,0,2.0,7.0,43,1,0,85.0
Rajasthan Royals,Delhi Capitals,1254064,JC Buttler,3,0,0.0,0.0,7,0,0,7.0
Rajasthan Royals,Delhi Capitals,1254064,JD Unadkat,11,0,1.0,0.0,7,0,0,17.0
Rajasthan Royals,Delhi Capitals,1254064,M Vohra,10,0,0.0,2.0,11,0,0,16.0
Rajasthan Royals,Delhi Capitals,1254064,R Parag,2,0,0.0,0.0,5,0,0,6.0
Rajasthan Royals,Delhi Capitals,1254064,R Tewatia,20,0,0.0,2.0,18,0,0,26.0
Rajasthan Royals,Delhi Capitals,1254064,S Dube,2,0,0.0,0.0,7,0,0,6.0
Rajasthan Royals,Delhi Capitals,1254064,SV Samson,4,0,0.0,1.0,3,0,0,9.0
Rajasthan Royals,Delhi Capitals,1254097,DA Miller,7,0,0.0,0.0,10,0,0,11.0
Rajasthan Royals,Delhi Capitals,1254097,Liam Livingstone,1,0,0.0,0.0,3,0,0,5.0
Rajasthan Royals,Delhi Capitals,1254097,MK Lomror,19,0,1.0,0.0,24,0,0,25.0
Rajasthan Royals,Delhi Capitals,1254097,R Parag,2,0,0.0,0.0,7,0,0,6.0
Rajasthan Royals,Delhi Capitals,1254097,R Tewatia,9,0,0.0,0.0,15,0,0,13.0
Rajasthan Royals,Delhi Capitals,1254097,SV Samson,76,0,1.0,8.0,55,1,0,98.0
Rajasthan Royals,Delhi Capitals,1254097,Tabraiz Shamsi,2,0,0.0,0.0,4,0,0,6.0
Rajasthan Royals,Delhi Capitals,1254097,Yashasvi Jaiswal,5,0,0.0,0.0,4,0,0,9.0
Rajasthan Royals,Delhi Daredevils,1136566,AM Rahane,45,0,0.0,5.0,40,0,0,54.0
Rajasthan Royals,Delhi Daredevils,1136566,BA Stokes,16,0,1.0,1.0,12,0,0,23.0
Rajasthan Royals,Delhi Daredevils,1136566,DJM Short,6,0,0.0,1.0,3,0,0,11.0
Rajasthan Royals,Delhi Daredevils,1136566,JC Buttler,31,0,2.0,2.0,19,0,0,41.0
Rajasthan Royals,Delhi Daredevils,1136566,K Gowtham,3,0,0.0,0.0,2,0,0,7.0
Rajasthan Royals,Delhi Daredevils,1136566,RA Tripathi,15,0,1.0,0.0,11,0,0,21.0
Rajasthan Royals,Delhi Daredevils,1136566,SV Samson,37,0,2.0,2.0,22,0,0,47.0
Rajasthan Royals,Delhi Daredevils,1136592,BA Stokes,2,0,0.0,0.0,3,0,0,6.0
Rajasthan Royals,Delhi Daredevils,1136592,DJM Short,44,0,4.0,2.0,25,0,0,58.0
Rajasthan Royals,Delhi Daredevils,1136592,JC Buttler,69,0,7.0,4.0,27,1,0,99.0
Rajasthan Royals,Delhi Daredevils,1136592,K Gowtham,18,0,1.0,2.0,6,0,0,26.0
Rajasthan Royals,Delhi Daredevils,1136592,RA Tripathi,10,0,0.0,1.0,9,0,0,15.0
Rajasthan Royals,Delhi Daredevils,1136592,SV Samson,3,0,0.0,0.0,5,0,0,7.0
Rajasthan Royals,Kings XI Punjab,1136598,AM Rahane,5,0,0.0,0.0,7,0,0,9.0
Rajasthan Royals,Kings XI Punjab,1136598,BA Stokes,12,0,0.0,2.0,9,0,0,18.0
Rajasthan Royals,Kings XI Punjab,1136598,DJM Short,2,0,0.0,0.0,2,0,0,6.0
Rajasthan Royals,Kings XI Punjab,1136598,JC Archer,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kings XI Punjab,1136598,JC Buttler,57,0,0.0,8.0,39,1,0,77.0
Rajasthan Royals,Kings XI Punjab,1136598,JD Unadkat,6,0,0.0,0.0,7,0,0,10.0
Rajasthan Royals,Kings XI Punjab,1136598,K Gowtham,6,0,0.0,1.0,4,0,0,11.0
Rajasthan Royals,Kings XI Punjab,1136598,RA Tripathi,11,0,0.0,1.0,13,0,0,16.0
Rajasthan Royals,Kings XI Punjab,1136598,S Gopal,24,0,0.0,3.0,16,0,0,31.0
Rajasthan Royals,Kings XI Punjab,1136598,SV Samson,29,0,1.0,2.0,23,0,0,37.0
Rajasthan Royals,Kings XI Punjab,1136600,AM Rahane,9,0,0.0,1.0,10,0,0,14.0
Rajasthan Royals,Kings XI Punjab,1136600,BA Stokes,15,0,0.0,1.0,11,0,0,20.0
Rajasthan Royals,Kings XI Punjab,1136600,JC Archer,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kings XI Punjab,1136600,JC Buttler,83,0,1.0,9.0,59,1,0,106.0
Rajasthan Royals,Kings XI Punjab,1136600,JD Unadkat,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kings XI Punjab,1136600,K Gowtham,8,0,1.0,0.0,6,0,0,14.0
Rajasthan Royals,Kings XI Punjab,1136600,MK Lomror,9,0,0.0,1.0,9,0,0,14.0
Rajasthan Royals,Kings XI Punjab,1136600,STR Binny,11,0,1.0,0.0,7,0,0,17.0
Rajasthan Royals,Kings XI Punjab,1136600,SV Samson,23,0,1.0,1.0,18,0,0,30.0
Rajasthan Royals,Kings XI Punjab,1175359,AM Rahane,27,0,0.0,4.0,20,0,0,35.0
Rajasthan Royals,Kings XI Punjab,1175359,BA Stokes,6,0,1.0,0.0,2,0,0,12.0
Rajasthan Royals,Kings XI Punjab,1175359,DS Kulkarni,5,0,0.0,1.0,3,0,0,10.0
Rajasthan Royals,Kings XI Punjab,1175359,JC Archer,2,0,0.0,0.0,2,0,0,6.0
Rajasthan Royals,Kings XI Punjab,1175359,JC Buttler,69,0,2.0,10.0,43,1,0,95.0
Rajasthan Royals,Kings XI Punjab,1175359,JD Unadkat,1,0,0.0,0.0,2,0,0,5.0
Rajasthan Royals,Kings XI Punjab,1175359,K Gowtham,3,0,0.0,0.0,4,0,0,7.0
Rajasthan Royals,Kings XI Punjab,1175359,RA Tripathi,2,0,0.0,0.0,5,0,0,6.0
Rajasthan Royals,Kings XI Punjab,1175359,S Gopal,1,0,0.0,0.0,1,0,0,5.0
Rajasthan Royals,Kings XI Punjab,1175359,SPD Smith,24,0,1.0,1.0,17,0,0,31.0
Rajasthan Royals,Kings XI Punjab,1175359,SV Samson,30,0,1.0,0.0,25,0,0,36.0
Rajasthan Royals,Kings XI Punjab,1178407,AJ Turner,1,0,0.0,0.0,2,0,0,5.0
Rajasthan Royals,Kings XI Punjab,1178407,AM Rahane,26,0,0.0,1.0,21,0,0,31.0
Rajasthan Royals,Kings XI Punjab,1178407,JC Archer,1,0,0.0,0.0,3,0,0,5.0
Rajasthan Royals,Kings XI Punjab,1178407,JC Buttler,29,0,2.0,1.0,20,0,0,38.0
Rajasthan Royals,Kings XI Punjab,1178407,RA Tripathi,52,0,0.0,4.0,46,1,0,68.0
Rajasthan Royals,Kings XI Punjab,1178407,S Gopal,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kings XI Punjab,1178407,STR Binny,33,0,3.0,2.0,11,0,0,45.0
Rajasthan Royals,Kings XI Punjab,1178407,SV Samson,28,0,0.0,2.0,22,0,0,34.0
Rajasthan Royals,Kings XI Punjab,1216527,JC Archer,13,0,2.0,0.0,3,0,0,21.0
Rajasthan Royals,Kings XI Punjab,1216527,JC Buttler,5,0,0.0,0.0,7,0,0,9.0
Rajasthan Royals,Kings XI Punjab,1216527,KL Rahul,55,0,7.0,0.0,31,1,0,81.0
Rajasthan Royals,Kings XI Punjab,1216527,R Parag,0,1,0.0,0.0,2,0,0,2.0
Rajasthan Royals,Kings XI Punjab,1216527,RV Uthappa,9,0,0.0,2.0,4,0,0,15.0
Rajasthan Royals,Kings XI Punjab,1216527,SPD Smith,52,0,2.0,7.0,27,1,0,75.0
Rajasthan Royals,Kings XI Punjab,1216527,SV Samson,88,0,7.0,4.0,43,1,0,118.0
Rajasthan Royals,Kings XI Punjab,1216527,TK Curran,4,0,0.0,1.0,1,0,0,9.0
Rajasthan Royals,Kolkata Knight Riders,1136575,AM Rahane,36,0,1.0,5.0,19,0,0,47.0
Rajasthan Royals,Kolkata Knight Riders,1136575,BA Stokes,14,0,1.0,0.0,11,0,0,20.0
Rajasthan Royals,Kolkata Knight Riders,1136575,DJM Short,45,0,1.0,5.0,43,0,0,56.0
Rajasthan Royals,Kolkata Knight Riders,1136575,DS Kulkarni,3,0,0.0,0.0,3,0,0,7.0
Rajasthan Royals,Kolkata Knight Riders,1136575,JC Buttler,28,0,0.0,2.0,21,0,0,34.0
Rajasthan Royals,Kolkata Knight Riders,1136575,K Gowtham,12,0,1.0,0.0,7,0,0,18.0
Rajasthan Royals,Kolkata Knight Riders,1136575,RA Tripathi,15,0,0.0,2.0,11,0,0,21.0
Rajasthan Royals,Kolkata Knight Riders,1136575,S Gopal,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kolkata Knight Riders,1136575,SV Samson,7,0,0.0,1.0,8,0,0,12.0
Rajasthan Royals,Kolkata Knight Riders,1136609,AM Rahane,11,0,0.0,1.0,12,0,0,16.0
Rajasthan Royals,Kolkata Knight Riders,1136609,Anureet Singh,4,0,0.0,0.0,4,0,0,8.0
Rajasthan Royals,Kolkata Knight Riders,1136609,BA Stokes,11,0,0.0,0.0,13,0,0,15.0
Rajasthan Royals,Kolkata Knight Riders,1136609,IS Sodhi,1,0,0.0,0.0,6,0,0,5.0
Rajasthan Royals,Kolkata Knight Riders,1136609,JC Archer,6,0,0.0,1.0,5,0,0,11.0
Rajasthan Royals,Kolkata Knight Riders,1136609,JC Buttler,40,0,2.0,5.0,23,0,0,53.0
Rajasthan Royals,Kolkata Knight Riders,1136609,JD Unadkat,26,0,1.0,3.0,18,0,0,35.0
Rajasthan Royals,Kolkata Knight Riders,1136609,K Gowtham,3,0,0.0,0.0,5,0,0,7.0
Rajasthan Royals,Kolkata Knight Riders,1136609,RA Tripathi,27,0,1.0,4.0,15,0,0,37.0
Rajasthan Royals,Kolkata Knight Riders,1136609,STR Binny,1,0,0.0,0.0,4,0,0,5.0
Rajasthan Royals,Kolkata Knight Riders,1136609,SV Samson,12,0,0.0,2.0,10,0,0,18.0
Rajasthan Royals,Kolkata Knight Riders,1136618,AM Rahane,47,0,1.0,4.0,42,0,0,57.0
Rajasthan Royals,Kolkata Knight Riders,1136618,H Klaasen,18,0,0.0,1.0,18,0,0,23.0
Rajasthan Royals,Kolkata Knight Riders,1136618,K Gowtham,9,0,0.0,1.0,7,0,0,14.0
Rajasthan Royals,Kolkata Knight Riders,1136618,RA Tripathi,20,0,2.0,1.0,13,0,0,29.0
Rajasthan Royals,Kolkata Knight Riders,1136618,STR Binny,0,1,0.0,0.0,3,0,0,2.0
Rajasthan Royals,Kolkata Knight Riders,1136618,SV Samson,50,0,2.0,4.0,38,1,0,70.0
Rajasthan Royals,Kolkata Knight Riders,1178396,AM Rahane,5,0,0.0,1.0,7,0,0,10.0
Rajasthan Royals,Kolkata Knight Riders,1178396,BA Stokes,10,0,0.0,0.0,14,0,0,14.0
Rajasthan Royals,Kolkata Knight Riders,1178396,JC Buttler,39,0,1.0,5.0,35,0,0,50.0
Rajasthan Royals,Kolkata Knight Riders,1178396,RA Tripathi,6,0,0.0,0.0,8,0,0,10.0
Rajasthan Royals,Kolkata Knight Riders,1178396,SPD Smith,79,0,1.0,7.0,61,1,0,100.0
Rajasthan Royals,Kolkata Knight Riders,1178418,AM Rahane,34,0,1.0,5.0,21,0,0,45.0
Rajasthan Royals,Kolkata Knight Riders,1178418,BA Stokes,11,0,0.0,2.0,10,0,0,17.0
Rajasthan Royals,Kolkata Knight Riders,1178418,JC Archer,28,0,2.0,2.0,13,0,0,38.0
Rajasthan Royals,Kolkata Knight Riders,1178418,JD Unadkat,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Kolkata Knight Riders,1178418,R Parag,50,0,2.0,5.0,34,1,0,71.0
Rajasthan Royals,Kolkata Knight Riders,1178418,S Gopal,18,0,0.0,4.0,9,0,0,26.0
Rajasthan Royals,Kolkata Knight Riders,1178418,SPD Smith,2,0,0.0,0.0,6,0,0,6.0
Rajasthan Royals,Kolkata Knight Riders,1178418,STR Binny,12,0,1.0,0.0,12,0,0,18.0
Rajasthan Royals,Kolkata Knight Riders,1178418,SV Samson,22,0,2.0,0.0,15,0,0,30.0
Rajasthan Royals,Kolkata Knight Riders,1216504,AS Rajpoot,7,0,1.0,0.0,5,0,0,13.0
Rajasthan Royals,Kolkata Knight Riders,1216504,JC Archer,6,0,1.0,0.0,4,0,0,12.0
Rajasthan Royals,Kolkata Knight Riders,1216504,JC Buttler,25,0,2.0,1.0,16,0,0,34.0
Rajasthan Royals,Kolkata Knight Riders,1216504,JD Unadkat,10,0,0.0,0.0,13,0,0,14.0
Rajasthan Royals,Kolkata Knight Riders,1216504,KL Rahul,14,0,1.0,0.0,10,0,0,20.0
Rajasthan Royals,Kolkata Knight Riders,1216504,R Parag,1,0,0.0,0.0,6,0,0,5.0
Rajasthan Royals,Kolkata Knight Riders,1216504,RV Uthappa,2,0,0.0,0.0,7,0,0,6.0
Rajasthan Royals,Kolkata Knight Riders,1216504,S Gopal,5,0,0.0,0.0,7,0,0,9.0
Rajasthan Royals,Kolkata Knight Riders,1216504,SPD Smith,5,0,0.0,0.0,7,0,0,9.0
Rajasthan Royals,Kolkata Knight Riders,1216504,SV Samson,8,0,0.0,1.0,9,0,0,13.0
Rajasthan Royals,Kolkata Knight Riders,1216504,TK Curran,54,0,3.0,2.0,36,1,0,74.0
Rajasthan Royals,Kolkata Knight Riders,1254075,DA Miller,26,0,0.0,3.0,24,0,0,33.0
Rajasthan Royals,Kolkata Knight Riders,1254075,JC Buttler,7,0,0.0,1.0,7,0,0,12.0
Rajasthan Royals,Kolkata Knight Riders,1254075,R Tewatia,6,0,0.0,0.0,8,0,0,10.0
Rajasthan Royals,Kolkata Knight Riders,1254075,S Dube,23,0,1.0,2.0,19,0,0,31.0
Rajasthan Royals,Kolkata Knight Riders,1254075,SV Samson,50,0,1.0,2.0,42,1,0,66.0
Rajasthan Royals,Kolkata Knight Riders,1254075,Yashasvi Jaiswal,22,0,0.0,5.0,17,0,0,31.0
Rajasthan Royals,Mumbai Indians,1136581,AM Rahane,14,0,0.0,1.0,17,0,0,19.0
Rajasthan Royals,Mumbai Indians,1136581,BA Stokes,42,0,1.0,3.0,29,0,0,51.0
Rajasthan Royals,Mumbai Indians,1136581,H Klaasen,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Mumbai Indians,1136581,JC Archer,10,0,0.0,1.0,9,0,0,15.0
Rajasthan Royals,Mumbai Indians,1136581,JC Buttler,6,0,0.0,0.0,8,0,0,10.0
Rajasthan Royals,Mumbai Indians,1136581,K Gowtham,33,0,2.0,4.0,11,0,0,45.0
Rajasthan Royals,Mumbai Indians,1136581,RA Tripathi,10,0,0.0,1.0,9,0,0,15.0
Rajasthan Royals,Mumbai Indians,1136581,SV Samson,53,0,0.0,4.0,40,1,0,69.0
Rajasthan Royals,Mumbai Indians,1136607,AM Rahane,39,0,0.0,4.0,37,0,0,47.0
Rajasthan Royals,Mumbai Indians,1136607,DJM Short,9,0,0.0,1.0,6,0,0,14.0
Rajasthan Royals,Mumbai Indians,1136607,JC Buttler,95,0,5.0,9.0,54,1,0,126.0
Rajasthan Royals,Mumbai Indians,1136607,SV Samson,28,0,2.0,2.0,15,0,0,38.0
Rajasthan Royals,Mumbai Indians,1178402,AM Rahane,37,0,1.0,6.0,21,0,0,49.0
Rajasthan Royals,Mumbai Indians,1178402,JC Buttler,91,0,7.0,8.0,44,1,0,125.0
Rajasthan Royals,Mumbai Indians,1178402,K Gowtham,1,0,0.0,0.0,1,0,0,5.0
Rajasthan Royals,Mumbai Indians,1178402,LS Livingstone,1,0,0.0,0.0,2,0,0,5.0
Rajasthan Royals,Mumbai Indians,1178402,RA Tripathi,1,0,0.0,0.0,2,0,0,5.0
Rajasthan Royals,Mumbai Indians,1178402,S Gopal,13,0,0.0,2.0,7,0,0,19.0
Rajasthan Royals,Mumbai Indians,1178402,SPD Smith,12,0,0.0,1.0,15,0,0,17.0
Rajasthan Royals,Mumbai Indians,1178402,SV Samson,32,0,1.0,2.0,27,0,0,40.0
Rajasthan Royals,Mumbai Indians,1178411,AJ Turner,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Mumbai Indians,1178411,AM Rahane,13,0,0.0,2.0,12,0,0,19.0
Rajasthan Royals,Mumbai Indians,1178411,BA Stokes,0,1,0.0,0.0,2,0,0,2.0
Rajasthan Royals,Mumbai Indians,1178411,R Parag,44,0,1.0,5.0,29,0,0,55.0
Rajasthan Royals,Mumbai Indians,1178411,SPD Smith,59,0,1.0,5.0,48,1,0,78.0
Rajasthan Royals,Mumbai Indians,1178411,STR Binny,7,0,0.0,1.0,4,0,0,12.0
Rajasthan Royals,Mumbai Indians,1178411,SV Samson,39,0,1.0,7.0,19,0,0,52.0
Rajasthan Royals,Mumbai Indians,1216511,AS Rajpoot,2,0,0.0,0.0,5,0,0,6.0
Rajasthan Royals,Mumbai Indians,1216511,JC Archer,24,0,1.0,3.0,11,0,0,33.0
Rajasthan Royals,Mumbai Indians,1216511,JC Buttler,70,0,5.0,4.0,44,1,0,96.0
Rajasthan Royals,Mumbai Indians,1216511,KL Rahul,5,0,0.0,1.0,6,0,0,10.0
Rajasthan Royals,Mumbai Indians,1216511,MK Lomror,12,0,0.0,1.0,13,0,0,17.0
Rajasthan Royals,Mumbai Indians,1216511,S Gopal,1,0,0.0,0.0,2,0,0,5.0
Rajasthan Royals,Mumbai Indians,1216511,SPD Smith,6,0,0.0,1.0,7,0,0,11.0
Rajasthan Royals,Mumbai Indians,1216511,SV Samson,0,1,0.0,0.0,3,0,0,2.0
Rajasthan Royals,Mumbai Indians,1216511,TK Curran,16,0,0.0,1.0,16,0,0,21.0
Rajasthan Royals,Mumbai Indians,1216511,Yashasvi Jaiswal,0,1,0.0,0.0,2,0,0,2.0
Rajasthan Royals,Mumbai Indians,1254081,DA Miller,7,0,0.0,1.0,4,0,0,12.0
Rajasthan Royals,Mumbai Indians,1254081,JC Buttler,43,0,3.0,3.0,32,0,0,56.0
Rajasthan Royals,Mumbai Indians,1254081,R Parag,9,0,0.0,1.0,6,0,0,14.0
Rajasthan Royals,Mumbai Indians,1254081,S Dube,37,0,2.0,2.0,31,0,0,47.0
Rajasthan Royals,Mumbai Indians,1254081,SV Samson,43,0,0.0,5.0,28,0,0,52.0
Rajasthan Royals,Mumbai Indians,1254081,Yashasvi Jaiswal,32,0,2.0,2.0,20,0,0,42.0
Rajasthan Royals,Punjab Kings,1254061,BA Stokes,0,1,0.0,0.0,3,0,0,2.0
Rajasthan Royals,Punjab Kings,1254061,CH Morris,2,0,0.0,0.0,4,0,0,6.0
Rajasthan Royals,Punjab Kings,1254061,JC Buttler,26,0,0.0,5.0,13,0,0,35.0
Rajasthan Royals,Punjab Kings,1254061,M Vohra,13,0,1.0,1.0,9,0,0,20.0
Rajasthan Royals,Punjab Kings,1254061,R Parag,26,0,3.0,1.0,12,0,0,37.0
Rajasthan Royals,Punjab Kings,1254061,R Tewatia,3,0,0.0,0.0,4,0,0,7.0
Rajasthan Royals,Punjab Kings,1254061,S Dube,23,0,0.0,3.0,15,0,0,30.0
Rajasthan Royals,Punjab Kings,1254061,SV Samson,124,0,7.0,12.0,64,1,1,178.0
Rajasthan Royals,Punjab Kings,1254111,CH Morris,5,0,0.0,0.0,5,0,0,9.0
Rajasthan Royals,Punjab Kings,1254111,Chetan Sakariya,7,0,0.0,1.0,6,0,0,12.0
Rajasthan Royals,Punjab Kings,1254111,Evin Lewis,37,0,1.0,7.0,21,0,0,50.0
Rajasthan Royals,Punjab Kings,1254111,K Tyagi,2,0,0.0,0.0,3,0,0,6.0
Rajasthan Royals,Punjab Kings,1254111,Liam Livingstone,28,0,1.0,2.0,17,0,0,36.0
Rajasthan Royals,Punjab Kings,1254111,MK Lomror,44,0,4.0,2.0,18,0,0,58.0
Rajasthan Royals,Punjab Kings,1254111,R Parag,4,0,0.0,0.0,5,0,0,8.0
Rajasthan Royals,Punjab Kings,1254111,R Tewatia,3,0,0.0,0.0,6,0,0,7.0
Rajasthan Royals,Punjab Kings,1254111,SV Samson,4,0,0.0,0.0,5,0,0,8.0
Rajasthan Royals,Punjab Kings,1254111,Yashasvi Jaiswal,51,0,2.0,6.0,36,1,0,73.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,AM Rahane,39,0,1.0,6.0,22,0,0,51.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,BA Stokes,29,0,1.0,2.0,22,0,0,37.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,DJM Short,12,0,0.0,1.0,18,0,0,17.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,JC Buttler,28,0,1.0,3.0,15,0,0,37.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,RA Tripathi,15,0,1.0,1.0,5,0,0,22.0
Rajasthan Royals,Royal Challengers Bangalore,1136571,SV Samson,94,0,10.0,2.0,46,1,0,128.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,AM Rahane,35,0,0.0,3.0,32,0,0,42.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,H Klaasen,33,0,1.0,3.0,22,0,0,42.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,JC Archer,0,1,0.0,0.0,4,0,0,2.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,K Gowtham,14,0,2.0,0.0,5,0,0,22.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,RA Tripathi,82,0,3.0,5.0,60,1,0,105.0
Rajasthan Royals,Royal Challengers Bangalore,1136613,SV Samson,0,1,0.0,0.0,1,0,0,2.0
Rajasthan Royals,Royal Challengers Bangalore,1175369,AM Rahane,23,0,0.0,4.0,21,0,0,31.0
Rajasthan Royals,Royal Challengers Bangalore,1175369,BA Stokes,1,0,0.0,0.0,2,0,0,5.0
